tt0058335,Marriage Italian-Style,David di Donatello for Best Actor
tt0058335,Marriage Italian-Style,David di Donatello for Best Director
tt0117039,Michael Collins,Golden Lion
tt0342172,Capturing the Friedmans,Sundance Film Festival Grand Jury Prize for Best Documentary
tt0379725,Capote,Academy Award for Best Actor
tt0051435,The Brothers Karamazov,National Board of Review: Top Ten Films
tt0379725,Capote,National Board of Review: Top Ten Films
tt0035896,For Whom the Bell Tolls,Academy Award for Best Supporting Actress
tt1238291,Five Minutes of Heaven,Sundance World Cinema Directing Award: Dramatic
tt1238291,Five Minutes of Heaven,Sundance World Cinema Screenwriting Award
tt0027996,Mr. Deeds Goes to Town,Academy Award for Best Director
tt0027996,Mr. Deeds Goes to Town,National Board of Review Award for Best Film
tt0067372,Macbeth,National Board of Review Award for Best Film
tt0067372,Macbeth,National Board of Review: Top Ten Films
tt0076095,The Goodbye Girl,Academy Award for Best Actor
tt0021635,Bad Girl,Academy Award for Best Director
tt0021635,Bad Girl,"Academy Award for Best Writing, Adapted Screenplay"
tt0067445,Death in Venice,National Board of Review: Top Ten Films
tt0114671,Land and Freedom,Prize of the Ecumenical Jury Cannes
tt0114671,Land and Freedom,European Film Award for Best Film
tt0114671,Land and Freedom,César Award for Best Foreign Film
tt0114671,Land and Freedom,Sant Jordi Prize
tt0114671,Land and Freedom,Turia Awards
tt0279113,The Good Girl,Independent Spirit Award for Best Screenplay
tt0279113,The Good Girl,Hollywood Actress Award
tt0109555,Darr,Filmfare Award for Best Performance in a Comic Role
tt0090798,Caravaggio,Silver Bear
tt0109555,Darr,Filmfare Award for Best Cinematographer
tt0109555,Darr,National Film Award for Best Popular Film Providing Wholesome Entertainment
tt0038363,Blithe Spirit,Academy Award for Best Special Effects
tt0091738,Peggy Sue Got Married,National Board of Review: Top Ten Films
tt0086022,Nostalghia,Cannes Best Director Award
tt0033532,The Devil and Daniel Webster,Academy Award for Best Original Dramatic Score
tt0076299,The Last Wave,AACTA Award for Best Cinematography
tt0076299,The Last Wave,AACTA Award for Best Sound
tt0076299,The Last Wave,Sitges Film Festival Best Actor award
tt0116683,James and the Giant Peach,Annecy Cristal for a Feature Film
tt0111309,The Sum of Us,AACTA Award for Best Adapted Screenplay
tt0081150,Melvin and Howard,"Academy Award for Best Writing, Original Screenplay"
tt0081150,Melvin and Howard,Academy Award for Best Supporting Actress
tt0081150,Melvin and Howard,New York Film Critics Circle Award for Best Director
tt0081150,Melvin and Howard,Golden Globe Award for Best Supporting Actress – Motion Picture
tt0094142,Throw Momma from the Train,Saturn Award for Best Supporting Actress
tt0081150,Melvin and Howard,National Society of Film Critics Award for Best Film
tt0081150,Melvin and Howard,National Board of Review: Top Ten Films
tt0081150,Melvin and Howard,National Society of Film Critics Award for Best Supporting Actress
tt0081150,Melvin and Howard,National Society of Film Critics Award for Best Screenplay
tt0082416,The French Lieutenant's Woman,BAFTA Award for Best Actress in a Leading Role
tt0082416,The French Lieutenant's Woman,BAFTA Award for Best Sound
tt0099902,Ju Dou,Amanda Award for Best Foreign Feature Film
tt0099902,Ju Dou,Silver nugget for the best foreign film
tt0113677,Living in Oblivion,Grand prix du Festival de Deauville
tt0113677,Living in Oblivion,Waldo Salt Screenwriting Award
tt0200071,Rosetta,Palme d'Or
tt0200071,Rosetta,Joseph Plateau Award
tt0039169,The Bachelor and the Bobby-Soxer,"Academy Award for Best Writing, Original Screenplay"
tt0102989,Straight Out of Brooklyn,Sundance Special Jury Recognition
tt0106709,Desperate Remedies,Sitges Film Festival Best Actress award
tt0102969,Spotswood,AACTA Award for Best Cinematography
tt0102969,Spotswood,AACTA Award for Best Costume Design
tt0069404,Travels with My Aunt,Academy Award for Best Costume Design
tt0056541,Sweet Bird of Youth,Academy Award for Best Supporting Actor
tt3966404,Mustang,European Film Award for European Discovery of the Year
tt3966404,Mustang,Lux Prize
tt5013056,Dunkirk,Academy Award for Best Film Editing
tt5013056,Dunkirk,Academy Award for Best Sound Editing
tt5013056,Dunkirk,Academy Award for Best Sound
tt5013056,Dunkirk,National Board of Review: Top Ten Films
imdb_id,title,award_label
tt0109045,"The Adventures of Priscilla, Queen of the Desert",Academy Award for Best Costume Design
tt0109045,"The Adventures of Priscilla, Queen of the Desert",AACTA Award for Best Costume Design
tt0109045,"The Adventures of Priscilla, Queen of the Desert",AACTA Award for Best Production Design
tt0058331,Mary Poppins,Academy Award for Best Actress
tt0058331,Mary Poppins,Academy Award for Best Original Song
tt0058331,Mary Poppins,Academy Award for Best Film Editing
tt1456941,"Tomorrow, When the War Began",AACTA Award for Best Adapted Screenplay
tt1456941,"Tomorrow, When the War Began",AACTA Award for Best Sound
tt0058331,Mary Poppins,Academy Award for Best Visual Effects
tt0058331,Mary Poppins,Academy Award for Best Original Score
tt0070842,Turkish Delight,Golden Calf for Best Feature Film
tt0112346,The American President,National Board of Review: Top Ten Films
tt0100469,The Reflecting Skin,Sitges Film Festival Best Actor award
tt0100469,The Reflecting Skin,Sitges Film Festival Best cinematography
tt0041838,Samson and Delilah,"Academy Award for Best Costume Design, Color"
tt0041838,Samson and Delilah,"Academy Award for Best Art Direction, Color"
tt0020815,The Dawn Patrol,Academy Award for Best Story
tt0325733,Love in Thoughts,Jameson People's Choice Award for Best Actor
tt0051658,Gigi,Academy Award for Best Picture
tt0051658,Gigi,Academy Award for Best Director
tt0051658,Gigi,"Academy Award for Best Writing, Adapted Screenplay"
tt0051658,Gigi,Academy Award for Best Costume Design
tt0051658,Gigi,Academy Award for Best Production Design
tt0051658,Gigi,Academy Award for Best Film Editing
tt0114808,The Star Maker,Grand Jury Prize of the Venice Film Festival
tt0051658,Gigi,National Board of Review: Top Ten Films
tt0051658,Gigi,Academy Award for Best Original Musical Score
tt0051658,Gigi,"Academy Award for Best Cinematography, Color"
tt0217629,Looking for Alibrandi,AACTA Award for Best Film
tt0217629,Looking for Alibrandi,AACTA Award for Best Adapted Screenplay
tt0217629,Looking for Alibrandi,AACTA Award for Best Actress in a Supporting Role
tt0217629,Looking for Alibrandi,AACTA Award for Best Actress in a Leading Role
tt0217629,Looking for Alibrandi,AACTA Award for Best Editing
tt0104454,Howards End,"Academy Award for Best Writing, Adapted Screenplay"
tt0104454,Howards End,Academy Award for Best Production Design
tt0104454,Howards End,Academy Award for Best Actress
tt0104454,Howards End,National Board of Review Award for Best Film
tt0104454,Howards End,National Board of Review: Top Ten Films
tt0077413,Death on the Nile,Academy Award for Best Costume Design
tt0117107,Mulholland Falls,Golden Raspberry Award for Worst Supporting Actress
tt0164961,Vidocq,Sitges Film Festival Best Feature-Length Film award
tt0042619,Diary of a Country Priest,Louis Delluc Prize
tt0046303,Shane,National Board of Review: Top Ten Films
tt0046303,Shane,"Academy Award for Best Cinematography, Color"
tt0052027,The Old Man and the Sea,National Board of Review Award for Best Film
tt0052027,The Old Man and the Sea,National Board of Review: Top Ten Films
tt0052027,The Old Man and the Sea,Academy Award for Best Original Dramatic or Comedy Score
tt0055913,"Divorce, Italian Style","Academy Award for Best Writing, Original Screenplay"
tt0035575,Yankee Doodle Dandy,Academy Award for Best Actor
tt1753813,"Farewell, My Queen",Louis Delluc Prize
tt0029310,Night Must Fall,National Board of Review Award for Best Film
tt0035575,Yankee Doodle Dandy,Academy Award for Best Sound
tt0035575,Yankee Doodle Dandy,Academy Award for Best Original Musical Score
tt0060268,Cul-de-sac,Golden Bear
tt0085370,Entre Nous,Golden Shell
tt1854513,Snow White,Goya Award for Best Actress
tt1854513,Snow White,Goya Award for Best Film
tt1854513,Snow White,Goya Award for Best Costume Design
tt1854513,Snow White,Goya Award for Best Artistic Direction
tt1854513,Snow White,Goya Award for Best Original Music
tt1854513,Snow White,Goya Award for Best Cinematography
tt1854513,Snow White,Goya Award for Best New Actress
tt1854513,Snow White,Goya Award for Best Original Screenplay
tt1854513,Snow White,European Film Award for Best Costume Designer
tt0028313,The Story of Louis Pasteur,Academy Award for Best Actor
tt0028313,The Story of Louis Pasteur,"Academy Award for Best Writing, Adapted Screenplay"
tt0028313,The Story of Louis Pasteur,National Board of Review: Top Ten Films
tt0028313,The Story of Louis Pasteur,Academy Award for Best Story
tt0049233,Friendly Persuasion,Palme d'Or
tt0049233,Friendly Persuasion,National Board of Review: Top Ten Films
tt0434008,Election,Hong Kong Film Award for Best Film
tt0434008,Election,Hong Kong Film Critics Society Awards for Best Film
tt0434008,Election,Sitges Film Festival Best Director award
tt0434008,Election,Golden Bauhinia Award for Best Film
tt0434008,Election,Chinese Film Media Awards for Best Film
tt0037795,The House on 92nd Street,Academy Award for Best Story
tt1827512,The Kid with a Bike,Cannes Film Festival Grand Prix by
tt1827512,The Kid with a Bike,European Film Award for Best Screenwriter
tt0038477,The Diary of a Chambermaid,National Board of Review: Top Ten Films
tt0035078,The Moon and Sixpence,National Board of Review: Top Ten Films
tt0084667,Shakti,Filmfare Award for Best Film
tt0160672,Joe the King,Waldo Salt Screenwriting Award
imdb_id,title,award_label
tt0056801,8½,Academy Award for Best International Feature Film
tt0056801,8½,National Board of Review Award for Best Foreign Language Film
tt0056801,8½,"Academy Award for Best Costume Design, Black-and-White"
tt0308644,Finding Neverland,Academy Award for Best Original Score
tt0308644,Finding Neverland,National Board of Review Award for Best Film
tt0308644,Finding Neverland,National Board of Review: Top Ten Films
tt0221073,Chopper,AACTA Award for Best Actor in a Supporting Role
tt0221073,Chopper,AACTA Award for Best Actor in a Leading Role
tt0221073,Chopper,AACTA Award for Best Direction
tt0068611,Frenzy,National Board of Review: Top Ten Films
tt0105391,Shining Through,Golden Raspberry Award for Worst Picture
tt0037514,Anchors Aweigh,Academy Award for Best Original Musical Score
tt0048356,Marty,Academy Award for Best Picture
tt0048356,Marty,National Board of Review Award for Best Film
tt0048356,Marty,National Board of Review: Top Ten Films
tt0048356,Marty,Academy Award for Best Director
tt0048356,Marty,Academy Award for Best Actor
tt0048356,Marty,"Academy Award for Best Writing, Adapted Screenplay"
tt0048356,Marty,Palme d'Or
tt0247425,In the Bedroom,National Board of Review: Top Ten Films
tt0247425,In the Bedroom,Sundance Special Jury Prize for Acting
tt0060086,Alfie,National Board of Review: Top Ten Films
tt0028944,The Good Earth,National Board of Review: Top Ten Films
tt0028944,The Good Earth,Academy Award for Best Actress
tt0028944,The Good Earth,Academy Award for Best Cinematography
tt0033110,Strike Up the Band,Academy Award for Best Sound
tt0118655,Austin Powers: International Man of Mystery,MTV Movie Award for Best Villain
tt0036377,The Song of Bernadette,Academy Award for Best Actress
tt0036377,The Song of Bernadette,National Board of Review: Top Ten Films
tt0084934,Yol,Palme d'Or
tt0084934,Yol,Silver nugget for the best foreign film
tt0036377,The Song of Bernadette,"Academy Award for Best Cinematography, Black-and-White"
tt0036377,The Song of Bernadette,"Academy Award for Best Art Direction, Black and White"
tt0036377,The Song of Bernadette,Academy Award for Best Original Dramatic or Comedy Score
tt0106332,Farewell My Concubine,Palme d'Or
tt0085178,Ardh Satya,Filmfare Award for Best Film
tt0117959,The Truce,David di Donatello for Best Film
tt0117959,The Truce,David di Donatello for Best Director
tt0056850,Bandini,Filmfare Award for Best Film
tt0119925,The Postman,Golden Raspberry Award for Worst Picture
tt0906665,Sukiyaki Western Django,Sitges Film Festival Best cinematography
tt0119925,The Postman,Golden Raspberry Award for Worst Actor
tt0119925,The Postman,Golden Raspberry Award for Worst Director
tt0119925,The Postman,Golden Raspberry Award for Worst Original Song
tt0119925,The Postman,Golden Raspberry Award for Worst Screenplay
tt0119250,Hana-bi,European Film Award for Best Non-European Film
tt0106226,The Age of Innocence,Academy Award for Best Costume Design
tt0106226,The Age of Innocence,National Board of Review Award for Best Director
tt0106226,The Age of Innocence,BAFTA Award for Best Actress in a Supporting Role
tt0119250,Hana-bi,Golden Lion
tt0106226,The Age of Innocence,Golden Globe Award for Best Supporting Actress – Motion Picture
tt0106226,The Age of Innocence,National Board of Review: Top Ten Films
tt0046828,Carmen Jones,Golden Globe Award for Best Motion Picture – Musical or Comedy
tt0046828,Carmen Jones,Golden Globe Award for New Star of the Year – Actor
tt0028683,Camille,National Board of Review: Top Ten Films
tt0040076,Adventures of Don Juan,"Academy Award for Best Costume Design, Color"
tt0041481,Home of the Brave,National Board of Review: Top Ten Films
tt0071577,The Great Gatsby,Academy Award for Best Costume Design
tt0323013,Lakshya,Filmfare Award for Best Cinematographer
tt0323013,Lakshya,National Film Award for Best Choreography
tt0071577,The Great Gatsby,Academy Award for Best Original Song Score
tt0027300,Anthony Adverse,"Academy Award for Best Score, Adaptation or Treatment"
tt0027300,Anthony Adverse,Academy Award for Best Supporting Actress
tt0027300,Anthony Adverse,Academy Award for Best Cinematography
tt0027300,Anthony Adverse,Academy Award for Best Film Editing
tt0061648,Far from the Madding Crowd,National Board of Review Award for Best Film
tt0061648,Far from the Madding Crowd,National Board of Review: Top Ten Films
tt0036112,The Life and Death of Colonel Blimp,National Board of Review: Top Ten Films
tt0094169,Tough Guys Don't Dance,Golden Raspberry Award for Worst Director
tt0048445,Oklahoma!,Academy Award for Best Sound
tt0048445,Oklahoma!,Academy Award for Best Original Musical Score
tt0038120,The Story of G.I. Joe,National Board of Review: Top Ten Films
tt0100095,Maine Pyar Kiya,Filmfare Award for Best Film
tt0086987,Bolero,Golden Raspberry Award for Worst Musical Score
tt0086987,Bolero,Golden Raspberry Award for Worst Picture
